mal_id,title,score,genres,synopsis,image_url,type,episodes,members,url
50694,Summer Pockets,7.37,"Drama, Romance","Far from the city's noise lies Torishirojima—a quaint and peaceful island where time seems to move slowly. Hairi Takahara, a young boy nursing a wounded heart, uses the recent death of his grandmother as a quiet reason to leave the city for a summer retreat to Torishirojima.

Upon reaching the island, Hairi finds himself surrounded by a refreshing, laid-back atmosphere, a far cry from the hustle and bustle he is used to. After moving in with his aunt, Kyouko Misaki, he prepares to spend the summer helping her sort through a shed full of artifacts his grandmother collected over the years alongside his cousin, Umi Katou, who is staying with them.

While adjusting to the island's slower pace, Hairi decides to spend his free time exploring. He soon meets the cheerful Tsumugi Wenders; the antisocial Shiroha Naruse; the wandering Kamome Kushima; and the sharp-tongued Ao Sorakado. Drawn into their lives and the island's subtle mysteries, Hairi is gradually swept up in a summer filled with fun, nostalgia, and life-changing moments that will stay with him forever.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1691/148602l.jpg,TV,26.0,75648,https://myanimelist.net/anime/50694/Summer_Pockets
20939,"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA",7.13,"Comedy, Romance",Unaired TV episode bundled with the light novel's volume eight.,https://cdn.myanimelist.net/images/anime/1464/112501l.jpg,OVA,1.0,75010,https://myanimelist.net/anime/20939/Ore_no_Nounai_Sentakushi_ga_Gakuen_Love_Comedy_wo_Zenryoku_de_Jama_Shiteiru_OVA
96,Kidou Butouden G Gundam,7.59,"Drama, Romance, Sci-Fi","In the year Future Century 0060, the many countries that once comprised Earth's surface exist as separate colonies floating in space. Their home planet now uninhabitable, the ruler of all of the colonies is decided by their unanimous participation in the intergalactic Gundam Fight Tournament—a series of battles between the champions of each colony to determine who is most fit to reign over them all.

Neo-Japan's champion is Domon Kasshu, a man who accepts the role with some ulterior motives. Domon searches the galaxy for his brother, a criminal who allegedly murdered their mother and made off with the Devil Gundam, a highly advanced weapon with the power to unleash mass destruction across the galaxy. In his quest to bring his sibling to justice, Domon travels from colony to colony, meeting many of the fighters who will become his allies and enemies in the forthcoming Gundam Fight Tournament.

Armed with the strength of the Shining Gundam, Domon battles to uncover the truth behind his tortured childhood, suffering great betrayal and crushing blows on his quest toward personal and national triumph.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1187/133654l.jpg,TV,49.0,74814,https://myanimelist.net/anime/96/Kidou_Butouden_G_Gundam
55651,Tonikaku Kawaii: Joshikou-hen,7.76,"Comedy, Romance","Nasa, at the request of his former junior high school teacher, Ms. Yanagi, finds himself entrusted with teaching a programming class at a high school. But here's the catch—it's an all-girls' school. Surrounded by the limitless energy of teenage girls, Nasa tries to maintain his composure, but deep down, he can't help feeling nervous.

A capricious boyfriend, secret admiration for someone, and a multitude of romantic dilemmas that can't be solved by programming, Nasa wonders if he can crack the equation of love!

(Source: MAL News)",https://cdn.myanimelist.net/images/anime/1922/136453l.jpg,ONA,4.0,74040,https://myanimelist.net/anime/55651/Tonikaku_Kawaii__Joshikou-hen
6023,Nogizaka Haruka no Himitsu Purezza ♪,7.16,"Comedy, Romance","Haruka's manga and anime hobby is still concealed by her dear friend Yuuto, but Yuuto's other female friend starts to feel affection and attraction towards him, so a feelings war begins among their circle of friends. Meanwhile Yuuto tries to make Haruka happy doing what she likes the most: drawing manga, watching anime, and attending special anime events.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/10/74013l.jpg,TV,12.0,73893,https://myanimelist.net/anime/6023/Nogizaka_Haruka_no_Himitsu_Purezza_♪
5734,Tayutama: Kiss on My Deity,6.7,"Romance, Supernatural","Yuuri Mito is a typical, normal Japanese teenager.  He goes to school, works on people's motorcycles and performs exorcisms.  Okay, that last part's a little bit unusual, but his family lives in a shrine and they do that sort of thing.  Still, you would think he'd know enough to be careful with an ancient relic he finds in the woods, especially when a mysterious goddess appears and tells him to leave it alone.  Unfortunately, despite Mito's best efforts, the seal gets broken anyway and a number of dangerous ""tayuti"" that it held in stasis get loose.  This is bad.  Mito also ends up with a beautiful goddess girl who decides that she's going to marry him.  This might not be so bad. if he wasn't already caught up in the middle of a war between the entities he's released.  The flesh may be weak but the spirit's more than willing to compensate. 

(Source: Sentai Filmworks)",https://cdn.myanimelist.net/images/anime/1094/153283l.jpg,TV,12.0,73454,https://myanimelist.net/anime/5734/Tayutama__Kiss_on_My_Deity
5835,Hanasakeru Seishounen,7.68,"Drama, Romance","Kajika Louisa Kugami Burnsworth is the only daughter of Harry Burnsworth, an influential and respected industrialist who has the power to move the world. There was a threat on Kajika’s life when she was just two years old, and her mother died protecting her. After this tragic incident, Harry sent his only child to an isolated island, Giviolle, where she was raised by the island’s native, Maria. Kajika’s companions during her time there include a white leopard named Mustafa and a boy named Li Ren Fang, who visited her two or three times a year.

Kajika, now fourteen, returns to her father's side, only to be told to begin a game to find her future husband. Harry makes sure that Kajika willingly participates in this game by telling her that she needs to face the harshness of her fate along with the man she chooses to be her husband. She needs to decide among the three candidates that Harry has personally chosen, but it won’t be easy. Kajika must figure out who they are and where they are without any information to go on except that they all possess an irresistible brilliance and charm. All the while, the men aren't even aware that they are the chosen ones. Kajika must also choose wisely, as her partner has to willingly accept her to be his bride.

Hansakeru Seishounen revolves around endearing love, intense passion, noble friendship, undying loyalty, family relations, and political intrigue. The heaviness of Kajika’s fate is real, the threat on Kajika’s life is inevitable, and the husband game is more than just a mere game. Harry needs to find a suitable partner to protect his daughter before someone discovers Kajika’s deep secret—a secret even she is unaware of.",https://cdn.myanimelist.net/images/anime/1094/116584l.jpg,TV,39.0,72850,https://myanimelist.net/anime/5835/Hanasakeru_Seishounen
33323,"Kamisama Hajimemashita: Kamisama, Shiawase ni Naru",8.17,"Comedy, Romance, Supernatural","Nanami Momozono, current land god of Mikage Shrine, and her fox familiar Tomoe have faced many obstacles during their time together, but none so challenging as the one posed by the wealth god Ookuninushi—if Tomoe's wish to be human is granted, he must learn to live as one, and Nanami will have to return to being a human.

As the couple look to the future and reflect on their former adventures, Nanami tries to figure out their new living situation as her high school graduation approaches. But no matter the path they choose to walk, Tomoe and Nanami's love will endure.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1542/148441l.jpg,OVA,1.0,72540,https://myanimelist.net/anime/33323/Kamisama_Hajimemashita__Kamisama_Shiawase_ni_Naru
940,Inukami!,7.21,"Comedy, Romance, Supernatural, Ecchi","Kawahira Keita is a descendant of a historic Inukami tamer family; however, because he lacked in its ability, he was forsaken by the family. One day, an Inukami named Youko came. She looked graceful, obedient, above all, beautiful. Soon he contracted with her, and she paid homage to him. However, she was a problematic Inukami that no one had been able to control.

This is a slap stick comedy of an Inukami Tamer, Keita and an Inukami, Youko. Keita is a man of worldly passions, and he likes money and girls very much. On the other hand, Youko likes to destroy things and is very jealous.

(Source: AnimeNfo)",https://cdn.myanimelist.net/images/anime/1405/110246l.jpg,TV,26.0,72244,https://myanimelist.net/anime/940/Inukami
1568,Sumomomo Momomo: Chijou Saikyou no Yome,6.82,"Action, Comedy, Romance","Koushi Inuzuka is a smart high school student who aims to become a public prosecutor. Unfortunately for our good guy, he was born into a martial arts family whose head (ie his father) only knows one language: violence. When Koushi was still a baby, his father made a pact with his biggest rival to marry Koushi to his opponent-turned-friend's daughter. The union of the two blood lines is supposed to bring forth Earth's strongest martial arts clan. 

Skip forward: Koushi is in high school, oblivious to the marriage arranged for him at his birth. Enter Momoko Kuzuryuu: sugar bomb, airhead, loli martial arts artist and Koushi's self-proclaimed bride (the strongest on Earth, no less). Her wish for sexual intercourse meets with Koushi's square refusal as he has absolutely no desire to get it on with someone who looks like she could be his little sister, not to mention that he doesn't have the foggiest idea who she actually is. 

Meanwhile, a war has broken out between the martial arts families. For Koushi, this means that numerous fighters are out to challenge/assassinate him. As if that weren't bad enough, our protagonist also has a fight phobia due to a traumatic incident that took place in his childhood. Now it's up to Momoko and her superhuman fighting skills to protect her ""husband."" Will the two sweethearts survive the trials and tribulations ahead of them? More importantly, will Momoko get her way receiving a baby from Koushi? 

(Source: Kotonoha)",https://cdn.myanimelist.net/images/anime/8/2357l.jpg,TV,22.0,72011,https://myanimelist.net/anime/1568/Sumomomo_Momomo__Chijou_Saikyou_no_Yome
